Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3w0eWyUOE8JRLY7W5PjZnV,"Heart-Shaped Box","27","Tribe Society",2017-04-05,228000,0,false,,2021-02-22T17:20:02Z,"","Lokal Legend",0.511,0.599,10,-7.178,1,0.032,0.351,0.0001,0.0907,0.11,80.032,4
spotify:track:300g4nEk9ylHSg6nOzMCMO,"In Your Eyes","In Your Eyes","JØRD;Cazt",2020-11-13,190080,16,false,,2021-02-20T21:59:53Z,"brazilian bass,eletronic","Sony Music Entertainment",0.536,0.928,6,-5.995,1,0.0425,0.00149,0.0256,0.206,0.042,125.015,4
spotify:track:1Yuim9eHBfG8YUJII28XDF,"Figured You Out","The Long Road","Nickelback",2003-09-23,228480,67,false,,2021-02-11T21:46:28Z,"post-grunge,rock","Roadrunner Records",0.544,0.867,10,-5.527,1,0.0517,0.0000263,0.0165,0.266,0.726,93.925,4
spotify:track:5ieuf6LGwk8Lhc4cleTAyK,"See You At The Bottom","Isolate And Medicate","Seether",2014-01-01,218373,45,true,,2021-02-11T21:10:11Z,"post-grunge,metal alternativo,rock","Fantasy Records",0.447,0.914,7,-5.03,1,0.0496,0.0000601,0.000915,0.0464,0.556,166.118,4
spotify:track:7gQ7DfSSc3b8e4cHtFnDxu,"Blood","Ember","Breaking Benjamin",2018-04-13,189120,61,true,,2021-02-11T21:06:30Z,"metal alternativo,post-grunge,rock","Hollywood Records",0.478,0.971,7,-2.729,1,0.0858,0.0000383,0.0000277,0.295,0.284,90.526,4
spotify:track:79M3Eq1q61lkeQJ1OCVEdZ,"The Devil's Bleeding Crown","Seal The Deal & Let's Boogie","Volbeat",2016-06-03,238653,17,false,,2021-02-09T01:31:32Z,"rock,metal","Vertigo Berlin",0.32,0.909,7,-4.612,1,0.0412,0.0000162,0.139,0.0443,0.21,109.649,3
spotify:track:5T38ywOoK6b29fpbTrhwx3,"This is Our Life","This is Our Life","Des Rocs",2020-10-02,224306,0,false,,2021-02-09T01:09:35Z,"","300 Entertainment",0.367,0.877,7,-3.92,1,0.109,0.00108,0.0000108,0.351,0.395,157.68,4
spotify:track:2avKuMN2QXkaG9vvHa2JLt,"Take A Look Around","Chocolate Starfish And The Hot Dog Flavored Water","Limp Bizkit",2000-10-17,321040,81,false,,2021-02-08T13:31:09Z,"nu metal,rap metal,metal alternativo,rap rock","Interscope",0.425,0.852,11,-5.605,1,0.0461,0.0174,0.311,0.0935,0.499,101.97,4
spotify:track:20j7B6mL9gnNvG3ic6Vwh5,"Hate To Say I Told You So","Veni Vidi Vicious","The Hives",2000-09-12,200693,65,false,,2021-02-08T13:17:02Z,"garage rock","Burning Heart Records/Epitaph",0.459,0.931,5,-5.024,1,0.0612,0.00126,0.00881,0.412,0.419,135.826,4
spotify:track:6oaCwukRHvb3Q0eBfa9wiI,"Word Up!","Greatest Hits, Vol. 1","Korn",2004,172573,4,false,,2021-02-06T21:51:09Z,"nu metal,metal,rap metal,metal alternativo","Epic/Immortal",0.568,0.945,6,-4.438,0,0.0359,0.0000239,0.0742,0.352,0.82,116.039,4
spotify:track:2KVwlelhxKUy8LVV6JypH3,"Push","Yourself or Someone Like You","Matchbox Twenty",1996-10-01,238666,77,false,,2021-02-06T04:50:41Z,"post-grunge","Lava/Atlantic",0.42,0.672,6,-7.902,1,0.027,0.0067,0,0.108,0.476,168.019,4
spotify:track:5D6rk7Zr7FRy5m2fDte5fp,"Outside","Break the Cycle","Staind",2001-08-20,293133,60,false,,2021-02-06T04:23:52Z,"post-grunge,nu metal,metal alternativo","Elektra/Flip",0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,4
spotify:track:64ZYx7w0EvqCKnb4hZXrIh,"Wish","Funk Metal Favorites","Alien Ant Farm",2019-09-13,201800,0,false,,2021-02-01T03:25:20Z,"nu metal,metal alternativo","UME - Global Clearing House",0.558,0.922,2,-4.495,1,0.12,0.000154,0.105,0.342,0.468,133.104,4
spotify:track:27xC6OTVJFPtWvMPBlsdzk,"The Hunted","Funk Metal Favorites","Saint Asonia;Sully Erna",2019-09-13,223357,0,false,,2021-02-01T03:20:19Z,"post-grunge","UME - Global Clearing House",0.322,0.95,2,-4.552,0,0.182,0.0000152,0.0000096,0.157,0.263,199.944,4
spotify:track:0Sie4zIpI18dBZ0ptyo0SP,"White Flag","White Flag","Normandie",2018-10-26,225731,47,false,,2021-01-31T23:44:13Z,"","Easy Life Records",0.343,0.91,8,-5.734,1,0.0648,0.00136,0.0000567,0.0717,0.15,163.975,4
spotify:track:0Puj4YlTm6xNzDDADXHMI9,"Sabotage","Ill Communication","Beastie Boys",1994-05-23,178440,74,true,,2021-01-28T13:50:40Z,"rap rock,hip hop old school,east coast hip hop,hip hop","Capitol Records",0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,4
spotify:track:6geuGKb1jKb6TV8sGE5eaC,"Back Foot","Celebrity Mansions","Dinosaur Pile-Up",2019-06-07,188653,49,true,,2021-01-27T19:35:52Z,"","Parlophone UK",0.547,0.922,6,-5.845,1,0.0858,0.00619,0.0000113,0.349,0.844,160.128,4
spotify:track:3V1H6liHwCDcWeqdPJabOM,"Wicked Game - Acoustic; Live","Come What(ever) May [10th Anniversary Edition]","Stone Sour",2006,267253,68,false,,2021-01-25T00:13:42Z,"post-grunge,metal alternativo,nu metal","Roadrunner Records",0.561,0.337,8,-9.272,1,0.0284,0.644,0.0000879,0.67,0.273,109.373,4
spotify:track:0nqIqABZcujg05mkixJV60,"Sham Pain","And Justice for None (Deluxe)","Five Finger Death Punch",2018-05-18,209703,54,true,,2021-01-25T00:00:44Z,"metal,groove metal,heavy metal,hard rock,rock","Eleven Seven Music",0.554,0.938,11,-4.901,0,0.0532,0.000176,0.0000029,0.147,0.4,96.5,4
spotify:track:66Avcq6c51vcMGXLzHH5d7,"Bloodfeather","Mister Asylum","Highly Suspect",2015-07-17,234093,55,true,,2021-01-24T13:54:35Z,"post-grunge","300 Entertainment",0.547,0.792,9,-5.645,0,0.035,0.000383,0.000259,0.106,0.395,97.998,4
spotify:track:1nWccj9gU34OmDYL63pTFS,"Everglade","Bricks Are Heavy","L7",1992,196866,37,false,,2021-01-23T22:58:38Z,"riot grrrl,grunge,queercore","Rhino/Slash",0.535,0.937,4,-9.905,1,0.035,0.000037,0.0107,0.0971,0.594,141.473,4
spotify:track:7fxpqs4G8vj3rFYbJnsG7w,"Shitlist","Bricks Are Heavy","L7",1992,175293,52,false,,2021-01-23T22:57:04Z,"riot grrrl,grunge,queercore","Rhino/Slash",0.419,0.916,1,-8.373,1,0.0604,0.0000092,0.184,0.0751,0.495,128.981,4
spotify:track:0i8JFpqe9cKwnrcvoNgl1L,"Feel Invincible","Unleashed","Skillet",2016-08-05,229933,75,false,,2021-01-19T20:08:13Z,"rock cristão,rock alternativo cristão,música cristã","Atlantic Records",0.603,0.886,5,-3.777,0,0.0837,0.00045,0,0.26,0.395,126.025,4
spotify:track:2QiqwOVUctPRVggO9G1Zs5,"Wake Up","Rage Against The Machine - XX (20th Anniversary Special Edition)","Rage Against The Machine",1992,363853,66,false,,2021-01-13T01:51:35Z,"rap metal,rap rock,metal alternativo,nu metal","Epic/Legacy",0.411,0.893,7,-3.646,1,0.139,0.00563,0.00967,0.149,0.513,170.407,4
spotify:track:5FFowl1Ve4S5OehL6OywSg,"Waiting Room","13 Songs","Fugazi",1989,173266,0,false,,2021-01-13T01:42:13Z,"post-hardcore,punk,noise rock,hardcore punk","Dischord Records",0.616,0.727,1,-8.176,0,0.0365,0.00401,0.86,0.157,0.54,92.259,4
spotify:track:7los2kGAFDGtvECeMJpa49,"Make Some Noise","Hot Sauce Committee (Pt. 2)","Beastie Boys",2011-05-03,210586,28,false,,2021-01-13T00:34:14Z,"rap rock,hip hop old school,east coast hip hop,hip hop","Capitol Records",0.714,0.885,2,-5.059,1,0.166,0.0191,0.00000701,0.055,0.612,98.037,4
spotify:track:7zLZFcyX6jN6YX7KFRzZf3,"Sabotage - 2009 Digital Remaster","Ill Communication (Deluxe Version) [Remastered]","Beastie Boys",1994-05-23,178293,0,true,,2021-01-13T00:31:15Z,"rap rock,hip hop old school,east coast hip hop,hip hop","Capitol Records",0.32,0.943,6,-5.789,0,0.126,0.00497,0.192,0.0984,0.49,166.524,4
spotify:track:2irL9cbwezh4Vxmb7vvCYC,"Outer Space","Anomaly","Ace Frehley",2017-10-06,226626,0,false,,2021-01-09T08:04:38Z,"glam metal,glam rock","Steamhammer",0.459,0.843,2,-4.137,1,0.0496,0.000128,0.107,0.226,0.134,127.977,4
spotify:track:0f5GbhBWi6BReYANrvg3N8,"Miss Americvnt","FINO + BLEED","Die Mannequin",2009-09-08,182426,19,false,,2021-01-09T07:12:43Z,"","Warner Music Canada",0.435,0.979,11,-2.525,0,0.105,0.000371,0,0.624,0.224,132.041,4
spotify:track:4sbtQFSFt4uNfdujIKoFF5,"Babylon Rockets","Babylon Rockets","Gemini Five",2000,214493,11,false,,2021-01-09T07:04:20Z,"glam metal","Wild Kingdom",0.465,0.983,7,-3.879,1,0.0903,0.000168,0.0000169,0.0791,0.394,146.995,4
spotify:track:0JsQSLUInJGc5RmWAOBs9p,"Mississippi","Venom & Faith","Larkin Poe;Tyler Bryant",2018-11-09,219637,0,false,,2021-01-06T16:44:05Z,"blues rock,blues moderno,blues,rock raiz","Tricki-Woo Records",0.646,0.466,2,-6.546,0,0.0276,0.565,0.00000147,0.163,0.328,111.965,4
spotify:track:0Jxl1PdSbiQPYRPVdzBdES,"This Land","This Land","Gary Clark Jr.",2019-02-22,341666,38,true,,2020-12-09T19:18:01Z,"blues moderno,blues rock,blues,soul blues","Warner Bros.",0.506,0.921,10,-2.967,0,0.0606,0.019,0.0000809,0.0677,0.279,82.033,4
spotify:track:3lWwsRSWeSTXUBTJeuRPPg,"Plastic Hamburgers","Please Don't Be Dead","Fantastic Negrito",2018-06-15,217451,42,true,,2020-12-05T04:16:57Z,"gótico do sul,blues moderno,blues rock,blues","Cooking Vinyl",0.634,0.779,9,-6.607,1,0.0361,0.0255,0.00103,0.342,0.562,82.003,4
spotify:track:5zWsOD8aSwx5P7kGb6gQTw,"250 Miles","Brain Cycles","Radio Moscow",2009-04-14,292000,0,false,,2020-12-05T04:15:13Z,"stoner rock,blues rock,blues moderno,rock psicodélico,stoner metal,space rock,neopsicodélica","Alive Records",0.467,0.422,9,-11.077,0,0.0703,0.238,0.169,0.096,0.588,76.818,4
spotify:track:2EvUjCWg5zeaeKxGeOaHPh,"When God Comes Back","Lightning At The Door","All Them Witches",2013-01-15,213493,0,false,,2020-12-03T22:47:13Z,"stoner rock,stoner metal,neopsicodélica,rock psicodélico,space rock,sludge metal,blues rock","New West Records",0.306,0.937,8,-8.014,1,0.117,0.000177,0.0119,0.0864,0.218,157.345,4
spotify:track:5jddjli3YTIxueb3xFdLaA,"Down To The Bottom","Down To The Bottom","Dorothy",2017-05-05,152468,43,false,,2020-12-02T13:35:41Z,"gótico do sul","Roc Nation / Roc Nation Artists - Caroline",0.613,0.608,11,-5.429,0,0.0263,0.0147,0,0.245,0.523,87.467,4
spotify:track:0taM1mwoUfIQrrz3YRJQuM,"Outta My Mind","Outta My Mind","Des Rocs;The Cobra",2019-01-18,165566,0,false,,2020-11-27T02:48:24Z,"","Des Rocs",0.586,0.841,9,-4.095,1,0.0735,0.0148,0,0.522,0.55,102.115,4
spotify:track:5RrrQhJKKKMJt3wB5n2N3t,"Living In A Ghost Town","Living In A Ghost Town","The Rolling Stones",2020-04-23,247010,50,false,,2020-11-27T02:08:56Z,"rock clássico,rock","Polydor Records",0.679,0.697,4,-5.369,0,0.0454,0.0148,0.0119,0.124,0.776,110.558,4
spotify:track:59pMk1hZKKYQw1itapEMCI,"Amen","Amen","War & Pierce",2020-05-15,247478,29,false,,2020-11-25T23:04:51Z,"blues moderno,rock raiz,blues rock,blues","War & Pierce Records",0.785,0.43,4,-9.453,0,0.0653,0.316,0.00159,0.0829,0.491,85.99,4
spotify:track:5dRQUolXAVX3BbCiIxmSsf,"Your Love","Super Hits","The Outfield",1998-07-03,221840,77,false,,2020-11-21T04:51:55Z,"","Columbia/Legacy",0.555,0.757,1,-7.868,0,0.0601,0.103,0.00000116,0.0631,0.582,129.607,4
spotify:track:13rtgTDK9w1clbgXpGuW3y,"Let Me Hold You","Second Nature","Netsky;Hybrid Minds",2020-10-30,202543,2,false,,2020-11-21T04:43:37Z,"drum and bass,liquid funk,chillstep","Hospital Records",0.458,0.724,8,-3.706,1,0.0478,0.367,0,0.0912,0.18,172.79,4
spotify:track:7ilFvm0mQy8WFsi67e3flq,"Rhythm of the Night","Rhythm of the Night","Felguk;KVSH;Yass",2020-09-11,197276,52,false,,2020-11-21T04:40:05Z,"brazilian bass,eletronic,eletrohouse,melbourne bounce,electro","Feel Good Music",0.77,0.801,0,-3.796,0,0.0435,0.0182,0.00634,0.148,0.633,123.96,4
spotify:track:6ECxUPxgam9THf9KWCnrcX,"The Devil Went Down to Georgia","The Devil Went Down to Georgia","Nickelback;Dave Martone",2020-08-14,219147,53,true,,2020-11-13T03:37:35Z,"post-grunge,rock,jazz fusion","Nickelback II Productions, Inc.",0.604,0.715,10,-4.568,0,0.0552,0.000141,0.0367,0.056,0.375,136.874,4
spotify:track:4aDVpqRc9DgySIF3ruW7jN,"Dark Side","The Art Of Survival","Ramsey",2019-10-12,239086,0,true,,2020-11-11T06:49:12Z,"","Ramsey Sound",0.316,0.57,5,-8.82,0,0.0528,0.017,0,0.135,0.235,139.56,4
spotify:track:5nxy0JSxJ12GmswwhhyHTq,"Timebomb","Funeral Pop I","MXMS",2019-05-01,195051,0,true,,2020-11-11T06:31:34Z,"","We Are: The Guard",0.684,0.816,6,-5.735,0,0.167,0.0409,0.000979,0.455,0.408,94.954,4
spotify:track:4zo6O0UO5Kz6ZT0CpTCCb3,"Gravedigger","Gravedigger","MXMS",2018-10-23,210564,0,true,,2020-11-11T03:52:46Z,"","We Are: The Guard",0.691,0.746,1,-7.598,1,0.0805,0.183,0.0741,0.108,0.494,84.997,4
spotify:track:4cQWvdxRi6IvEQBbgDveQI,"Venom","Venom","Icon For Hire",2019-06-28,175454,37,false,,2020-11-11T03:08:39Z,"rock cristão","Icon For Hire",0.676,0.919,0,-4.635,1,0.0509,0.0069,0,0.182,0.822,144.079,4
spotify:track:4LM3MtaBdn0bTZW1GqzRVd,"Civil War","Use Your Illusion II","Guns N' Roses",1991-09-18,462093,0,false,,2020-10-28T21:34:33Z,"rock,glam metal,hard rock,rock clássico","Universal Music Group",0.334,0.786,10,-8.773,0,0.0721,0.0832,0.0744,0.322,0.379,139.995,4
spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,"I Hate Everything About You","Three Days Grace (Expanded Edition)","Three Days Grace",2003-07-22,231480,74,false,,2020-10-28T21:16:34Z,"post-grunge,rock","Jive",0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,4
spotify:track:2cJk12TMcczCsH3FSi3vKk,"Words As Weapons","Isolate And Medicate (Deluxe Edition)","Seether",2014-01-01,240200,0,false,,2020-10-28T20:50:08Z,"post-grunge,metal alternativo,rock","The Bicycle Music Company",0.593,0.903,5,-5.537,0,0.0581,0.0113,0.000315,0.0449,0.614,109.858,4
spotify:track:44oCGRuPFy7Uz6w4KliMBS,"Sing To Me","Sing To Me","MISSIO;Death Stranding: Timefall",2019-11-06,189920,54,false,,2020-10-28T20:34:52Z,"","Sony Interactive Entertainment/RCA Records",0.55,0.872,2,-4.742,0,0.0588,0.0864,0.000291,0.0617,0.618,142.041,4
spotify:track:12EOnKV2478vezbk5Eu3W1,"Alien Nation","Invisible Panda Club","Invisible Panda Club",2015-07-01,174577,5,false,,2020-10-26T15:36:15Z,"","Invisible Panda Club",0.655,0.859,0,-3.377,0,0.0881,0.00795,0.00000163,0.114,0.517,132.009,4
spotify:track:6DTHkeVHU2CCB3601pJoHM,"Kids (Ain't All Right)","Kids (Ain't All Right)","Grace Mitchell",2017-01-13,149506,41,false,,2020-10-16T23:06:24Z,"","Universal Records",0.405,0.522,3,-7.066,0,0.105,0.00294,0,0.402,0.459,176.092,4
spotify:track:5MXTJktozOCF1KInWzVH5B,"Young & Unafraid","Young & Unafraid","The Moth & The Flame",2016-02-26,194813,0,false,,2020-10-10T05:01:18Z,"","Robot Farming",0.513,0.821,9,-5.148,0,0.0524,0.00391,0.0000585,0.121,0.279,97.994,4
spotify:track:3G0EKJZy0j3rMG077UawaC,"Man in the Box","Facelift","Alice In Chains",1990-09-04,284426,45,true,,2020-10-09T00:59:56Z,"grunge,post-grunge","Columbia",0.346,0.765,8,-8.558,1,0.0413,0.00229,0.00000754,0.213,0.644,106.463,4
spotify:track:1BgQUsAUiQFuIUVz4FFyAk,"Working Man","Spirit Of Radio: Greatest Hits (1974-1987)","Rush",2003,429866,0,false,,2020-10-09T00:52:57Z,"rock progressivo,rock clássico,hard rock,rock,aor","Universal Music Group",0.204,0.874,9,-9.128,1,0.0675,0.00151,0.0112,0.0899,0.632,157.013,4
spotify:track:1TDk2Jmi4dVZhm2dum3Jim,"Cochise","Audioslave","Audioslave",2002-11-17,222026,65,false,,2020-10-09T00:42:10Z,"grunge,post-grunge,metal alternativo","Epic/Interscope",0.452,0.873,9,-4.867,1,0.0613,0.000519,0,0.0592,0.433,80.473,4
spotify:track:3ZFaioRJSjrdH01nfBgbNB,"Wayne","Wayne","Des Rocs",2020-05-15,200933,0,false,,2020-10-08T21:20:23Z,"","Lowly",0.444,0.926,4,-4.948,1,0.123,0.0444,0.000715,0.547,0.279,150.134,4
spotify:track:4CEqDmkqD7illXHuym76V6,"Take Me Away","Take Me Away","Ayron Jones",2020-06-19,246932,35,true,,2020-10-08T21:06:59Z,"","Big Machine Records / John Varvatos Records",0.475,0.844,1,-4.448,0,0.0622,0.00012,0.111,0.221,0.554,156.136,4
spotify:track:6rF4s1wwsOa2EZF5MF6D3B,"Oh No","Magic Valley","Goodbye June",2017-05-15,221469,46,false,,2020-10-08T20:21:28Z,"blues rock","UMGRI Interscope",0.258,0.978,8,-4.208,1,0.172,0.000519,0.000363,0.218,0.28,132.862,4
spotify:track:0ThYrwnekhJLSJBiGPD1L7,"Death By Rock And Roll","Death By Rock And Roll","The Pretty Reckless",2020-05-15,234476,0,true,,2020-10-08T20:07:24Z,"","Fearless Records",0.493,0.943,4,-3.321,1,0.0608,0.000679,0.00897,0.134,0.493,96.997,4
spotify:track:3qRiuJRs7u3Aj2AXkzbmD4,"Man Of The Moment","Man Of The Moment","Goodbye June",2017-05-04,192933,39,false,,2020-10-08T19:36:45Z,"blues rock","UMGRI Interscope",0.395,0.905,1,-4.078,1,0.122,0.0157,0.000935,0.141,0.351,155.929,4
spotify:track:0IK8y0vAO0sM630HsxwLht,"Middle Finger","Middle Finger - Single","Bohnes",2015-12-14,229986,0,true,,2020-10-03T18:06:33Z,"","Line and Sinker",0.685,0.656,1,-6.013,0,0.0383,0.437,0,0.347,0.392,128.003,4
spotify:track:2QKD09hrYATwi4EDEGnqe3,"The Love That You Give","Victorious","Wolfmother",2016-02-19,158720,36,false,,2020-10-03T17:53:06Z,"stoner rock","UMe Direct 2",0.454,0.939,7,-4.305,1,0.0397,0.0000129,0.0000211,0.0637,0.752,140.002,4
spotify:track:6AXIgQRvorhGyeBM0Jby9E,"Glory","Glory","Jamie N Commons",2016-08-05,198573,33,false,,2020-10-03T06:12:28Z,"gótico do sul","Kid Ina Korner / Interscope",0.576,0.738,4,-4.505,0,0.0273,0.0221,0.0354,0.122,0.365,78.006,4
spotify:track:0jh3Rey2X3m5DOHiRGGGCM,"Crazy","Crazy","Nothing But Thieves",2018-04-27,278586,38,false,,2020-10-03T06:04:51Z,"","RCA Records Label",0.543,0.41,0,-5.996,1,0.0363,0.311,0.000174,0.0875,0.19,119.936,4
spotify:track:6lQ4C2lYc3mIsBtB6EfkwT,"Medicine Man","ROCKISDEAD","Dorothy",2016-06-24,199360,46,false,,2020-10-03T05:46:33Z,"gótico do sul","Roc Nation / Roc Nation Artists - Caroline",0.476,0.452,0,-7.331,1,0.0258,0.0788,0,0.124,0.297,140.15,4
spotify:track:6OuY2Mj8h5W85TVf96Uyl7,"Can't Stop The Bleeding (feat. Gary Clark Jr. & Gramatik)","Can't Stop The Bleeding (feat. Gary Clark Jr. & Gramatik)","Tom Morello;Gary Clark Jr.;Gramatik",2019-04-05,278297,0,false,,2020-10-03T05:32:30Z,"blues moderno,blues rock,blues,soul blues,electro swing,trip hop,nu-jazz,downtempo","Mom+Pop",0.523,0.896,11,-3.221,0,0.138,0.00283,0.0315,0.183,0.639,188.137,4
spotify:track:4A0LV6W7IUKPP2pyAZ356E,"Go To War","The Stories We Tell Ourselves","NOTHING MORE",2017-09-15,245195,0,true,,2020-10-03T05:29:25Z,"","Better Noise Records",0.461,0.892,6,-4.807,0,0.0901,0.00187,0.00000134,0.0942,0.35,137.35,4
spotify:track:6AvslIXIi9iaGvukefyVVK,"Bottom Of The Deep Blue Sea","Loner","MISSIO",2017-05-19,231593,55,false,,2020-10-03T04:04:49Z,"","RCA Records Label",0.573,0.754,4,-4.788,1,0.0329,0.0248,0.00019,0.104,0.241,132.964,4
spotify:track:3Cx3GZApS0HveX3oUqpXAl,"See That My Grave Is Kept Clean","Miles To Go","Colin James",2018-09-21,183311,0,false,,2020-09-25T12:12:45Z,"trance","Stony Plain Records",0.604,0.0518,6,-14.453,1,0.0506,0.82,0.0000922,0.119,0.399,133.217,4
spotify:track:5QCq2gfe1BygyN2Eto1i02,"Dead & Bloated","Alternative Metal","Stone Temple Pilots",2018-04-06,310266,10,true,,2020-09-24T00:55:46Z,"grunge,rock alternativo,post-grunge,rock","Warner Music Group - X5 Music Group",0.563,0.808,7,-7.876,1,0.0549,0.000154,0.0000722,0.0926,0.553,123.013,3
spotify:track:0tUELgOuOJ3KCsYMDDsNvD,"Nothing Compares 2 U - Live At SiriusXM/2015","Chris Cornell (Deluxe Edition)","Chris Cornell",2018-11-16,303906,62,false,,2020-09-24T00:50:27Z,"grunge","A&M",0.434,0.327,0,-10.72,1,0.0312,0.609,0.00000178,0.686,0.295,119.506,4
spotify:track:2o4AknH1hXnleCRW2rH45w,"Blackbird","Blackbird","Alter Bridge",2007-01-01,478133,59,false,,2020-09-24T00:41:18Z,"post-grunge,metal alternativo,hard rock","AB2/Universal Records",0.279,0.806,6,-4.714,0,0.0448,0.00499,0.0126,0.116,0.132,149.463,3
spotify:track:5pQEExRHWM9XnghO6bhdLJ,"Hey Man Nice Shot","Short Bus (Expanded Edition)","Filter",1995-04-14,314440,0,false,,2020-09-24T00:31:54Z,"rock industrial,post-grunge,metal industrial,industrial","Craft Recordings",0.479,0.588,2,-10.773,1,0.0339,0.00214,0.709,0.319,0.305,177.014,4
spotify:track:6SapuBD926ASRtniYhqSLO,"Anastasia","Apocalyptic Love","Slash;Myles Kennedy And The Conspirators",2012-05-22,367339,45,false,,2020-09-24T00:16:33Z,"hard rock","Snakepit Records",0.439,0.942,1,-5.332,1,0.044,0.000617,0.00106,0.118,0.432,100.115,4
spotify:track:2O2ii9OPZYh1NBXo9FtE0Y,"Check My Brain","Black Gives Way To Blue","Alice In Chains",2009-01-01,237906,0,false,,2020-09-24T00:12:39Z,"grunge,post-grunge","Virgin Records",0.441,0.845,10,-3.315,1,0.0462,0.00000328,0.0533,0.723,0.304,113.989,4
spotify:track:3zFG5dyH5rJfkZ25fgR173,"Sound Of A Gun","Revelations","Audioslave",2006-08-29,260279,52,false,,2020-09-24T00:09:33Z,"grunge,post-grunge,metal alternativo","Epic/Interscope",0.514,0.867,9,-4.717,1,0.0332,0.00904,0.0508,0.232,0.596,96.135,4
spotify:track:3loLDTxBVsHus9RAERxSH1,"Gypsy Woman","Pardon Me","Jonathan Tyler & The Northern Lights",2010-04-26,218440,37,false,,2020-09-23T23:52:16Z,"blues rock,blues moderno","F-Stop Records/Atlantic",0.369,0.86,4,-4.167,0,0.136,0.00089,0,0.321,0.512,177.851,4
spotify:track:481idAnpIOHEjR4YPsbA0y,"Let Me Live / Let Me Die","Let the Vultures In","Des Rocs",2018-11-02,207141,0,false,,2020-09-23T02:11:52Z,"","Lowly",0.51,0.759,9,-4.854,1,0.101,0.034,0,0.077,0.237,91.123,4
spotify:track:0ON06ClWO2n1xSvSnHB0bb,"Until We Go Down","Up in Flames","Ruelle",2015-01-20,252440,0,false,,2020-09-23T01:47:34Z,"","Ruelle Music",0.433,0.314,5,-10.609,0,0.0505,0.379,0.48,0.104,0.139,116.264,4
spotify:track:203kYDycUQgfKvQu9wiUJx,"Past Savior","And Now the Dawn","Chili Cold Blood",2013-07-27,299866,2,false,,2020-09-23T01:45:05Z,"stoner rock,gótico do sul","Blood Chili Records",0.329,0.819,7,-2.506,1,0.0319,0.253,0.0529,0.185,0.417,168.195,4
spotify:track:43NxFhdFCXM8uNDq4KrFxD,"Janice The Stripper Pt1","Comfortable Skin","Henry's Funeral Shoe",2014-08-01,202400,19,false,,2020-09-23T01:44:29Z,"blues rock,blues moderno,blues","Giddy Kipper Records",0.315,0.886,5,-3.455,0,0.108,0.0036,0.000145,0.364,0.163,75.624,4
spotify:track:0Obr1fxJYUKZ52Azp1a3ct,"New Blood","Rare Breed","Zayde Wølf",2016-04-01,198762,0,false,,2020-09-23T01:43:41Z,"","Lyric House LLC",0.486,0.892,7,-3.529,1,0.0606,0.0774,0,0.0532,0.361,72.984,4
spotify:track:08qYcblROPJzWHOhMFqSt2,"Bad Guy Necessity - Acoustic","Bad Guy Necessity (acoustic)","Fantastic Negrito",2018-09-21,237143,0,false,,2020-09-22T19:03:40Z,"gótico do sul,blues moderno,blues rock,blues","Cooking Vinyl",0.763,0.469,6,-7.782,1,0.04,0.677,0,0.148,0.664,79.04,4
spotify:track:1dnXuEuApvuVqQCn0v9McL,"Sitting, Waiting, Wishing","In Between Dreams","Jack Johnson",2005-01-01,183720,68,false,,2020-09-22T15:34:20Z,"surf rock","Jack Johnson",0.766,0.547,0,-7.25,1,0.0264,0.229,0.000015,0.104,0.556,105.01,4
spotify:track:4WBmkMJyWubRXRLYk8t9SI,"Crossroads","Battle Studies","John Mayer",2009-11-13,149386,48,false,,2020-09-18T14:52:03Z,"cantor e compositor","Columbia",0.894,0.507,7,-6.945,1,0.0564,0.221,0.0661,0.0642,0.916,114.216,4
spotify:track:7kKLHjFif3r0HG5YyBTv6d,"I'm a Wanted Man","Born for This","Royal Deluxe",2016-02-23,228986,0,false,,2020-09-17T23:53:32Z,"","Position Music",0.388,0.596,11,-5.144,0,0.0409,0.0097,0.00000598,0.326,0.275,164.644,4
